2459689.61178	-23.958	0.346
2459690.59911	-63.714	0.305
2459696.51603	-49.879	0.352
2459697.40251	-31.219	0.313
2459704.65599	-21.441	0.335
2459706.39775	-36.412	0.294
2459719.51929	-66.580	0.342
2459723.40088	-79.125	0.274
