2459690.416	31.054	0.336
2459691.43928	-101.633	0.914
2459696.37097	-118.57	0.993
2459697.36516	102.771	0.374
2459874.72015	37.26	0.356
2459875.69239	-113.5	0.987
2459876.66798	105.351	0.381
2459900.78306	-125.5	1.012
2459901.67965	70.165	0.306
