2459689.61178	-260.045	0.896
2459690.59911	49.277	0.794
2459696.51603	-38.576	0.583
2459697.40251	-205.629	0.61
2459704.65599	-288.206	0.78
2459706.39775	-156.507	0.797
2459719.51929	70.821	0.971
2459723.40088	181.992	0.72
